clinic_id,clinic_name,location_address,phone,website
475_3,Childrens Sleep Laboratory,"2104 Lakeland Hills Boulevard, Lakeland, FL 33805",407-898-2767,http://childrenssleeplab.com/
475_4,Childrens Sleep Laboratory,"11325 Lake Underhill Road, Orlando, FL 32825",407-898-2767,http://www.childrenssleeplab.com/
475_5,Childrens Sleep Laboratory,"4700 N Habana Avenue Suite 203, Tampa, FL 33614",407-898-2767,https://childrenssleeplab.com/
475_7,Childrens Sleep Laboratory,"561 NW Lake Whitney Place Suite 101, Port St. Lucie, FL 34986",407-898-2767,https://childrenssleeplab.com/
475_8,Childrens Sleep Laboratory,"16606 N Dale Mabry Highway, Tampa, FL 33618",N/A,http://childrenssleeplab.com/
496_3,Comprehensive Neurology Clinic,"3232 Hillsdale Lane, Kissimmee, FL 34741",N/A,https://www.cnc-neurology.com/contact/
517_1,Mercy Clinic Pulmonology,"1400 US Highway 61 Suite 250, Festus, MO 63028",636-543-2405,https://www.mercy.net/practice/mercy-clinic-pulmonology-jefferson?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=East&utm_content=website&y_source=1_MTI5OTYxNDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
519_4,Pinehurst Medical Clinic,"522 Allen Street, Troy, NC 27371",N/A,https://www.firsthealth.org/medical-care/primary-care/
537_1,Children's sleep laboratory-Melbourne,"1616 Riggins Road, Tallahassee, FL 32308",407-898-2767,https://childrenssleeplab.com/
537_2,Children's sleep laboratory-Melbourne,"4151 Hunters Park Lane Suite 108, Orlando, FL 32837",407-898-2767,http://www.childrenssleeplab.com/
537_3,Children's sleep laboratory-Melbourne,"500 Federal Highway, Lake Park, FL 33403",407-898-2767,http://www.oppsa.com/
537_4,Children's sleep laboratory-Melbourne,"1404 E. Silver Springs Boulevard, Ocala, FL 34470",407-898-2767,https://childrenssleeplab.com/
537_6,Children's sleep laboratory-Melbourne,"101 S 11th Street Suite 101, Leesburg, FL 34748",407-898-2767,http://www.childrenssleeplab.com/
537_7,Children's sleep laboratory-Melbourne,"3539 Little Road, Trinity, FL 34655",N/A,https://childrenssleeplab.com/
545_2,The Lung and Sleep Wellness Center,"933 Rockford Street, Suite B, Mt Airy, NC 27030",336-497-5232,https://lungsleepwellness.com/mt-airy-office/
571_1,Mercy Clinic Pulmonology,"621 S. New Ballas Road, Tower A Suite 228A, Saint Louis, MO 63141",N/A,N/A
572_1,Mercy Clinic Children's Respiratory and Sleep Medicine,"621 S. New Ballas Road, Tower A Suite 382A, Saint Louis, MO 63141",N/A,N/A
573_1,Mercy Clinic Neurology,"621 S. New Ballas Road, Tower B Suite 5003, Saint Louis, MO 63141",N/A,N/A
574_1,Mercy Sleep Medicine,"621 S. New Ballas, Tower A Suite 268A, Saint Louis, MO 63141",314-251-6808,https://www.mercy.net/practice/mercy-sleep-center-st-louis?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=East&utm_content=website&y_source=1_MTI5OTU2NzctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
601_1,OSF Sleep,"1001 Main Street, Peoria, IL 61606",N/A,N/A
633_1,"Professional Sleep Analysis, LLC","6350 Techster Boulevard Suite 2, Fort Myers, FL 33966",N/A,https://www.leehealth.org/our-services/adult-sleep-medicine/sleep-disorders-center?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link
633_2,"Professional Sleep Analysis, LLC","9550 Bonita Beach Road, Suite 108, Bonita Springs, FL 34135",N/A,https://locations.questdiagnostics.com/fl/bonita-springs/9550-bonita-beach-rd
633_3,"Professional Sleep Analysis, LLC","16261 Bass Road, Suite 201, Ft Myers, FL 33908",239-278-0100,N/A
634_3,TriHealth Sleep Medicine - Montgomery,"10496 Montgomery Road, Suite 104, Montgomery, OH 45242",N/A,http://www.trihealth.com/institutes-and-services/sleep-centers//
656_2,"Sleep Medicine WV, Inc.","301 49Th Street, Charleston, WV 25304",304-925-7676,N/A
668_3,Sovah Sleep Center Clinic,"159 Executive Drive Suite B, Danville, VA 24541",N/A,https://www.sovahhealth.com/sleep-medicine
679_1,"Carilion Clinic Sleep Center, Roanoke","2001 Crystal Springs Avenue 3rd Floor, Suite 304, Roanoke, VA 24014",N/A,https://www.carilionclinic.org/locations/carilion-clinic-sleep-center?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link
682_1,Hendricks Sleep Medicine,"1080 N Green Street, Suite 150, Brownsburg, IN 46112",317-386-5618,https://www.hendricks.org/locations/hendricks-sleep-medicine
689_1,CAMC Greenbrier Valley Medical Center Sleep Medicine,"119 Main Street W, Oak Hill, WV 25901",304-647-6559,https://www.camc.org/
689_2,CAMC Greenbrier Valley Medical Center Sleep Medicine,"1322 Maplewood Avenue, Ronceverte, WV 24970",304-647-6559,http://camc.org/
706_1,Mischer Neuroscience Associates,"9180 Pinecroft Drive Suite 500, Shenandoah, TX 77380",N/A,https://memorialhermann.org/locations/mischer-neuroscience-associates-the-woodlands?utm_campaign=reputation-management&utm_segment=gmb_location-listing&utm_source=yext&utm_medium=organic-search
728_1,Pulmonary and Critical Care Consultants,"2300 Miami Valley Drive Suite 370, Centerville, OH 45459",N/A,http://www.pulmcare.com/
728_2,Pulmonary and Critical Care Consultants,"3130 North County Road 25-A, Suite 203, Troy, OH 45373",N/A,https://pulmcare.com/gabriel-j-hays-d-o/
749_2,Lone Star Lung & Sleep Clinic,"27700 Northwest Fwy Suite 310, Cypress, TX 77433",281-870-4567,https://www.lungsleepclinic.com/
775_1,Pulmonary Associates of Southside Virginia,"2210 Wilborn Avenue, South Boston, VA 24592",434-575-5864,https://www.healthgrades.com/
780_1,Pulmonary & Sleep Medicine,"146 East Hospital Drive Suite 201, Angleton, TX 77515",N/A,https://www.utmbhealth.com/services/pulmonary-sleep/home
781_1,Neurology and Sleep Disorders Clinic,"1020 Hitt Street, COLUMBIA, MO 65212",N/A,https://medicine.missouri.edu/centers-institutes-labs/mizzou-sleep-research-lab
789_2,Critical Care Medicine,"17510 W Grand Parkway S Suite 400, Sugar Land, TX 77479",N/A,https://memorialhermann.org/locations/sugar-land?utm_campaign=reputation-management&utm_segment=gmb_location-listing&utm_source=yext&utm_medium=organic-search
792_2,4 BETTER SLEEP,"8722 Greenville Avenue Suite 102, Dallas, TX 75243",214-466-7222,https://www.4bettersleep.com/
799_1,Memorial Hermann Medical Group,"2520 B F Terry Boulevard, Rosenberg, TX 77471",281-342-6006,https://memorialhermann.org/locations/mhmg-rosenberg?utm_campaign=reputation-management&utm_segment=gmb_location-listing&utm_source=yext&utm_medium=organic-search
816_4,Golden Valley Memorial Healthcare Sleep Lab,"603 E. Gaines Drive, Clinton, MO 64735",N/A,https://www.gvmh.org/location/east-campus/
834_1,OSF Medical Group- Bloomington Pulmonary and Sleep Medicine,"1505 Eastland Drive Suite 320, Bloomington, IL 61701",N/A,https://www2.osfhealthcare.org/locations/osf-medical-group-lung-pulmonology-bloomington-120194
840_1,Capitol Sleep Medicine at Knightsbridge Sleep Diagnostic Center,"2441 Old Stringtown Road, Grove City, OH 43123",614-317-9990,https://capitolsleepmedicine.com/
854_1,Ascension St. John Sleep Clinic,"1725 East 19th Street Suite 200, Tulsa, OK 74104",918-744-2355,https://healthcare.ascension.org/locations/oklahoma/oktul/tulsa-ascension-st-john-medical-center/departments/sleep-disorders-center?utm_campaign=reputation-management&utm_medium=organic-search&utm_content=location-listing&utm_source=local
861_1,Blessing Sleep Center,"11th & Broadway, Quincy, IL 62301",217-223-8400,https://www.blessinghealth.org/treatments/sleep-center?utm_source=extnet&utm_medium=yext
871_4,Centre For Neuro Skills,"14425 Falcon Head Boulevard, Building F, Suite 200, Austin, TX 78738",512-887-3883,http://neuroskills.com/
871_5,Centre For Neuro Skills,"2200 Powell Street, Suite 600, Emeryville, CA 94608",510-318-8600,https://www.neuroskills.com/
871_6,Centre For Neuro Skills,"5411 Etiwanda Avenue, Suite 300, Tarzana, CA 91356",818-783-3800,https://www.neuroskills.com/
871_7,Centre For Neuro Skills,"6940 Harris Parkway, Fort Worth, TX 76132",817-289-5960,https://neuroskills.com/
877_1,Genesis Neuroscience Center,"955 Bethesda Drive Suite D, Zanesville, OH 43701",N/A,https://www.genesishcs.org/find-locations/genesis-neuroscience-center?y_source=1_MTM2NjcwNTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
878_1,Genesis Pulmonary/Critical Care Medicine,"945 Bethesda Drive Suite 260, Zanesville, OH 43701",N/A,https://www.genesishcs.org/find-locations/genesis-pulmonarycritical-care-specialists?y_source=1_MjQxODMzNDktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
879_1,Genesis Sleep Medicine/ENT,"2945 Maple Avenue, Zanesville, OH 43701",N/A,https://www.genesishcs.org/find-locations/genesis-ent-group
882_1,CCHC Pulmonary and Sleep Medicine,"941 Newman Road, New Bern, NC 28562",252-639-5955,https://www.cchealthcare.com/
896_2,"Sleep Medicine Specialists of South Florida, PA","11030 N. Kendall Drive, Suite 100, Miami, FL 33176",N/A,http://www.southfloridasleeps.com/
898_1,Baylor Scott & White Pulmonary & Sleep Medicine Clinic,"120 Hillcrest Medical Boulevard Suite 305 Office Building 2, Waco, TX 76712",N/A,N/A
900_1,Pulmonary Physicians of South Florida,"8600 SW 92 Street, Suite 204C, Miami, FL 33156",N/A,http://lungdoctors.com/
900_3,Pulmonary Physicians of South Florida,"242 NW LeJeune Road, 2nd Floor, Miami, FL 33126",305-567-2080,http://www.lungdoctors.com/
948_1,OSF Sleep - Ottawa,"530 Park Avenue East, Princeton, IL 61356",309-672-5682,https://www.osfhealthcare.org/pulmonology/?utm_campaign=gobu&utm_source=google&utm_medium=referral&utm_content=loc&linksource=gbl
948_2,OSF Sleep - Ottawa,"1405 East 12th Street, Mendota, IL 61342",815-431-3274,https://www.osfhealthcare.org/pulmonology/?utm_campaign=gobu&utm_source=google&utm_medium=referral&utm_content=loc&linksource=gbl
948_4,OSF Sleep - Ottawa,"210 West Walnut Street, Canton, IL 61520",309-672-5682,https://www.osfhealthcare.org/pulmonology?utm_campaign=gobu&utm_source=google&utm_medium=referral&utm_content=loc&linksource=gbl
948_5,OSF Sleep - Ottawa,"2 Saint Anthonys Way, Alton, IL 62002-4569",N/A,N/A
956_2,Pulmonology Clinic,"2000 Olathe Boulevard Pod 4D, Kansas City, KS 66160",913-588-6045,https://www.kansashealthsystem.com/care/specialties/pulmonary?utm_source=gmb&utm_medium=web&utm_term=&utm_content=&utm_campaign=kyruus_brandify
958_1,University Health Sleep Clinic,"2301 Holmes, Kansas City, MO 64108",N/A,https://www.universityhealthkc.org/services/sleep-center/
994_2,UH Samaritan Health Center,"1025 Center Street Suite 2 East, Ashland, OH 44805",N/A,https://www.uhhospitals.org/locations/uh-samaritan-medical-center?utm_campaign=UH_Samaritan_Medical_Center_1025_Center_Street&utm_source=yext&utm_medium=locallisting&utm_content=website_url
1016_2,Advanced Sleep Care,"1197 Glen Drive, Suite E, Millersburg, OH 44654",330-345-2459,http://advancedsleepcare.com/about.html
1044_1,"Skv Sleep Systems, LLC dba Sleep 360 Sleep Diagnostic Center","455 E. Central Expressway., Suite 102, Harker Heights, Texas 76548",N/A,https://www.sleep360md.com/
1055_1,Sound Sleep LLC,"571 James Madison Highway Suite B, Culpeper, VA 22701",N/A,http://www.soundsleep.us/
1056_1,Texas Sleep Medicine,"8500 Bluffstone Cove, Suite A-101, Austin, TX 78759",512-440-5757,https://www.txsleepmedicine.com/
1057_1,Duly Health and Care,"801 N. Cass Avenue, Suite 300, Westmont, Illinois 60559",N/A,http://www.dupagemedicalgroup.com/
1057_2,Duly Health and Care,"303 W Ogden Avenue, Westmont, IL 60559",N/A,N/A
1076_5,"Cardiovascular Medicine, PLLC","2635 Lincoln Way, Clinton, IA 52732",800-382-0707,https://www.cvmedpc.com/
1076_6,"Cardiovascular Medicine, PLLC","1236 E. Rusholme Street, Suite 300, Davenport, IA 52803",N/A,http://www.cvmedpc.com/
1076_7,"Cardiovascular Medicine, PLLC","601 Hospital Drive, Maquoketa, IA 52060",563-652-2474,http://www.jcrhc.org/
1076_8,"Cardiovascular Medicine, PLLC","1608 Cedar Street, Muscatine, IA 52761",563-262-2000,https://www.unitypoint.org/quadcities/clinic.aspx?id=1877
1081_1,Multi-Specialty Clinic,"2560 24th Street Building 1 Suite102, Rock Island, IL 61201",N/A,https://www.unitypoint.org/locations/unitypoint-health---trinity-multi-specialty---rock-island?utm_source=gmb&utm_medium=web&utm_campaign=brandify
1092_1,Bay Park Hospital,"2751 Bay Park Drive Suite 302, Oregon, OH 43616",N/A,https://www.promedica.org/locations-and-doctors/location/hospital/promedica-bay-park-hospital
1093_2,Medina Medical Office Building,"90 E Washington Street, Medina, OH 44256",330-721-5700,https://my.clevelandclinic.org/locations/directions/299-medina-medical-office-building
1097_1,Specialty Clinic,"1301 West 12th Avenue, Suite 101, EMPORIA, KS 66801",N/A,https://www.stormontvail.org/emporiaclinic/
1106_2,Flower Hospital,"5308 Harroun Road Suite 180, Sylvania, OH 43560",N/A,https://www.promedica.org/locations-and-doctors/location/hospital/promedica-flower-hospital/services/promedica-flower-hospital-laboratory
1110_2,Coldwater Regional Hospital,"320 East Chicago Street, Coldwater, MI 49036",517-279-5400,https://insightcoldwater.org/
1120_1,UPMC Sleep Medicine Center,"275 Clairton Boulevard Suite 300B, West Mifflin, PA 15236",N/A,https://www.upmc.com/locations/outpatient/southwest-pa/west-mifflin/clairton-blvd
1129_1,Cotton O'Neil Pulmonary Care,"823 SW Mulvane Street, Topeka, KS 66606",N/A,https://kutopeka.com/services/pulmonary-care/
1146_2,University of Pittsburgh Sleep Medicine Center,"1400 Locust Street, Building A, 4th Floor, Room 4412, Pittsburgh, PA 15219",N/A,https://www.chp.edu/our-services/pulmonology/services/sleep
1161_2,St.John Hospital,"29101 Health Campus Drive Building 2 Suite 295, Westlake, OH 44145",N/A,https://www.uhhospitals.org/locations/uh-st-john-medical-center
1162_2,"Commonwealth Sleep Center, LLC","4216 King Street, Alexandria, VA 22302",571-261-9877,https://www.commonwealthsleepcenter.com/
1162_3,"Commonwealth Sleep Center, LLC","2200 Optiz Boulevard, Suite 335, Woodbridge, VA 22191",571-261-9877,https://www.commonwealthsleepcenter.com/
1172_1,Westlake Health Center,"960 Clague Road Building A Suit 247 Building A Suit 2470, Westlake, OH 44145",N/A,https://www.uhhospitals.org/locations/uh-westlake-health-center?utm_campaign=UH_Westlake_Health_Center_960_Clague_Road&utm_source=yext&utm_medium=locallisting&utm_content=website_url
1185_1,MedPrime Sleep Center,"7726 Gunston Plaza, PO Box 1504, Lorton, VA 22199",N/A,https://www.medprimesleepcenter.com/
1202_1,University of Iowa Health Care,"Iowa River Landing East 920 East 2nd Avenue, Coralville, IA 52241",N/A,https://uihc.org/family-medicine-iowa-river-landing-east
1205_1,OSF Sleep,"702 South Rittenhouse Drive, Pontiac, IL 61764",815-844-7533,https://www.osfhealthcare.org/locations/osf-sleep-120455?utm_campaign=gobu&utm_source=google&utm_medium=referral&utm_content=loc&linksource=gbl
1211_1,Cleveland Clinic Hospital,"9500 Euclid Avenue, Cleveland, OH 44195",N/A,https://my.clevelandclinic.org/locations/directions/231-cleveland-clinic-main-campus
1215_2,Integrated Sleep Services,"6355 Walker Lane Suite 313, Alexandria, VA 22310",703-313-9111,https://www.integratedneurologyservices.com/
1215_3,Integrated Sleep Services,"514 N Washington Street, Alexandria, VA 22314",N/A,https://www.integratedneurologyservices.com/
1215_4,Integrated Sleep Services,"7115 Leesburg Pike Suite 201, Falls Church, VA 22043",703-313-9111,https://www.integratedneurologyservices.com/
1240_1,PMA Health,"510 W. Annandale Road Falls Church, Falls Church, VA 22046",N/A,http://www.mypmahealth.com/
1250_1,San Antonio Sleep Centers,"8019 S. New Braunfels Avenue, San Antonio, TX 78235",N/A,http://www.sanantoniosleepcenters.com/
1263_2,The Neurology Center for Sleep Disorders,"1160 Varnum Street NE, Suite 204, Washington, DC 20017",301-562-7200,http://www.neurologycenter.com/?utm_source=GMBSocialClimb&utm_medium=TheNeurologyCenterProvidenceHospital
1263_3,The Neurology Center for Sleep Disorders,"3801 International Drive, Suite 210, Silver Spring, MD 20906",301-562-7200,https://www.neurologycenter.com/?utm_source=GMBSocialClimb&utm_medium=TheNeurologyCenterLeisureWorldPlaza
1263_4,The Neurology Center for Sleep Disorders,"10750 Columbia Pike, Suite 600, Silver Spring, MD 20901",N/A,http://www.neurologycenter.com/?utm_source=GMBSocialClimb&utm_medium=TheNeurologyCenterWhiteOak
1263_5,The Neurology Center for Sleep Disorders,"2021 K Street NW, Suite 210, Washington, DC 20006",N/A,https://www.neurologycenter.com/?utm_source=GMBSocialClimb&utm_medium=TheNeurologyCenterKStreet
1263_6,The Neurology Center for Sleep Disorders,"5454 Wisconsin Avenue, Suite 1720, Chevy Chase, MD 20815",N/A,http://www.neurologycenter.com/?utm_source=GMBSocialClimb&utm_medium=TheNeurologyCenterChevyChase
1263_7,The Neurology Center for Sleep Disorders,"1201 Seven Locks Road, Suite 101, Rockville, MD 20854",N/A,http://neurologycenter.com/?utm_source=GMBSocialClimb&utm_medium=TheNeurologyCenterRockville
1278_3,Pediatric Sleep Medicine Program,"5114 Midamerica Plaza, St. Louis, MO 63129",314-454-5437,https://www.stlouischildrens.org/locations/st-louis-childrens-hospital-specialty-care-center-south-county
1278_4,Pediatric Sleep Medicine Program,"One Childrens Place, Suite 2C, St. Louis, MO 63110",N/A,https://www.bjc.org/locations/st-louis-childrens-hospital/?utm_source=yext&utm_medium=local_listing&utm_campaign=yext_listing
1278_5,Pediatric Sleep Medicine Program,"660 South Euclid Avenue, St. Louis, MO 63110-1093",N/A,N/A
1278_6,Pediatric Sleep Medicine Program,"1414 Cross Street, Suite 140A, Shiloh, IL 62269",N/A,https://www.bjc.org/locations/memorial-hospital-shiloh/?utm_source=yext&utm_medium=local_listing&utm_campaign=yext_listing
1284_1,Corewell Health Pennock Sleep Clinic,"1009 West Green Street, Hastings, MI 49058",N/A,https://findadoctor.spectrumhealth.org/location/profile/4703?utm_source=GoogleBusiness&utm_content=Homepage
1284_2,Corewell Health Pennock Sleep Clinic,"1005 W Green Street,  Suite 202, Hastings, MI 49058",N/A,https://findadoctor.spectrumhealth.org/location/profile/4703?utm_source=GoogleBusiness&utm_content=Homepage
1285_1,Sleep Therapy & Research Center,"7390 Barlite Boulevard, Suite 300, San Antonio, TX 78224",N/A,https://sleeptrc.com/barlite-blvd-office/
